character_id	description
2199	"所属：レストラングドラック

創業52周年を迎える高知の老舗レストラン「グドラック」の名物メニュー「とんがりちゃん」のPRキャラクターを務める苺味の可愛い女の子。地域活性と皆にGOODLUCKを届けるために頑張ります。"
3694	"所属：スマートモバイルコミュニケーションズ株式会社

スマー島出身の妖精です。同じスマー島出身のすまぽよちゃんと一緒に格安スマホのスマモバのPR活動をしています。ちょっぴりおしゃべりな女の子です。"
2628	"所属：山形県最上郡鮭川村役場

山形県鮭川村は全国トップクラスのきのこ生産量を誇ります。サッキーは村で生産するナメコなど７種のきのこの頂点に立つ威厳と愛嬌あふれる王様です。まさにこのきのこ王国鮭川村の象徴といえるキャラクターです。"
2599	"所属：公益社団法人伊勢市観光協会

「伊勢まいりん」やよ。 『まいりんくん』って呼んでえなぁ！ぼくの大好きな伊勢のええとこや美味しいものをよーけ伝えとるんやに！伊勢に遊びに来てくれたときに会えるとええなぁ。みんな応援してえなぁ！"
3227	"所属：後志総合振興局観光戦略室

こんにちは。ぼくはチロべし！北海道　後志（しりべし）地域の「酒と食べ物と旅の応援キャラクター」さ。トレードマークは後志のワインと、後志の肴が入った貝のポシェットだよっ☆ポチッと投票しておくれ～"
1327	"所属：小千谷観光協会

小千谷市イメージキャラクター『よし太くん』です。ヨシター！の掛け声ととも始まる「国指定重要無形民俗文化財おぢや牛の角突き」がモチーフ。大好物「小千谷へぎそば」で元気モリモリ！ゆるくないのが特徴です！！"
2501	"所属：城里町

町の木「スダジイ」の上に住むといわれる伝説のフクロウ！昔、スダジイに実をならせて、食べるものがなくて困っている町の人を救ったという伝説があります！町の特産物が大好物！"
3046	"所属：湯沢市役所産業振興部観光・ジオパーク推進課

平安時代の女流歌人で絶世の美女と称される小野小町ゆかりの秋田美人。好きな食べ物は、日本三銘うどんの一つと称される稲庭うどんと三関さくらんぼで、湯沢市観光PRキャラクターとして活躍中！"
3376	"所属：葛尾村役場

葛尾村の特産品｢凍み餅｣から生まれた精霊の女の子。昨年４月に村民総選挙で選ばれたゆるキャラです。今後も｢小さな村から、もちもちと」をキャッチフレーズに、「葛尾村をみんなに知ってもらうしみ～！」"
804	"所属：山古志観光協会

山古志の伝統文化、国指定重要無形民俗文化財「牛の角突き」や、日本農業遺産に指定されている「錦鯉」などなど、山古志の魅力を全国の皆様に発信するため、観光協会の会長代理として日々頑張っております。"
1630	"所属：那珂市

雲の上で生まれ育つが、遊んでいる最中に雲の隙間から那珂市のひまわり畑をのぞいていたところ間違って落ちてしまった。地元の人に助けられて以来、那珂市を気に入り、現在は那珂市をＰＲする頑張り屋さん。"
1437	"所属：鶴田町

 明るく元気な「つるりん」は、町の鳥「丹頂鶴」と町の花「りんごの花」をあしらった帽子をかぶっている「鶴田町ＰＲ隊長」だよ！「鶴の舞橋」をはじめとした町の魅力を伝えるため活動しているんだ！応援よろしく！"
3624	"所属：奈良東商工会

「梅キング」「ウメリン」は奈良市月ヶ瀬地域PRキャラクターです。驚異の梅パワーで触れ合う人達を健康にしようとしますが、ズッコケます。赤い梅干の中から顔を出しているらしい。"
1563	"所属：湯沢市ジオパーク推進協議会

ゆざわジオパークを全国の方々に知ってもらうため、日々PR活動に励んでいます!つぶらな瞳とピンクのほっぺがチャームポイントです。小野小町のような女性になることを夢見ている女の子です。"
2626	"所属：社会福祉法人　長門市社会福祉協議会

長門市社会福祉協議会の福祉活動PRキャラクター。ホエール（鯨）とハッピー（幸せ）で「ほえっぴー」です♪古式・近代捕鯨発祥の地長門市で、みんなが幸せに暮らせるまちづくりをすすめます！"
1493	"所属：すそのギョーザ倶楽部

静岡県裾野市のご当地グルメである「すその水ギョーザ」のマスコットキャラクター。裾野市のことが大好きで、お腹にはモロヘイヤの葉っぱ、背中のマントには日本一の富士山が描かれている。"
1479	"所属：むかわ町シスト実行委員会

北海道むかわ町の地下に暮らすアンモナイトの紳士です。むかわ町の非公認キャラクターとして、むかわ竜を初めとした古代生物の化石や、町の魅力をＰＲしています。泣いちゃう子も多いけど、紳士なので仲良くしてね。"
746	"所属：小城市商工会青年部

商人の街『牛津町』の“牛”と『芦刈町』の“ムツゴロウ”が絶妙のコラボ!!（お尻にはムツゴロウのシッポが生えています）とぼけた表情に真ん丸の目が愛くるしいキャラクター。日々、街のＰＲを頑張っています。"
3378	"所属：根室市観光協会

ぼくは北海道の最東端の街　根室生まれの眠郎だネム～。根室の魅力を伝えるために毎日がんばっているロウ。特に根室の海の幸の花咲ガニやさんま、昆布が大好物ネム～。みんな応援よろしくロウ！"
1368	"所属：大阪市東住吉区役所

「なでしこ」の「な」と「ピース（平和）」の「ぴ」で「なっぴー」です！東住吉区の花「なでしこ」がモチーフ。区のPRとみんなを笑顔にするため区内を中心に地域密着で元気に活動中です！"
1575	"所属：奈良県三宅町

☆奈良県三宅町　公式マスコットキャラクター☆万葉集にも詠まれた町花「あざさ」の妖精特技は会った人を幸せな気分にすること"
3547	"所属：二戸市観光協会金田一支部

名前の由来は、座敷わらし伝説の宿緑風荘の守り神「亀麿」より命名男の子6歳身長170㎝特徴はかすり姿とおかっぱ頭に大きな瞳好きな食べ物はみそもち、趣味はイタズラ会うと幸せが訪れると云われております。"
