casualty_group,killed,injured,total_casualties
22583,NA,NA,20
22584,4,12,16
22585,0,20,20
22586,0,4,4
22587,0,0,0
22588,NA,NA,62
22589,0,6,6
22590,NA,NA,13
22591,0,0,0
22592,0,5,5
22593,0,0,0
22594,0,0,0
22595,0,1,1
22596,0,0,0
22597,3,26,29
22598,0,0,0
22599,0,0,0
22600,0,0,0
22601,0,1,1
22602,0,0,0
22603,0,2,2
22604,0,20,20
22605,0,2,2
22606,0,0,0
22607,0,6,6
22608,0,1,1
22609,0,0,0
22610,0,0,0
22611,0,0,0
22612,0,2,2
22613,0,6,6
22614,0,1,1
22615,0,0,0
22616,0,0,0
22617,0,0,0
22618,0,6,6
22619,0,0,0
22620,0,0,0
22621,0,0,0
22622,NA,NA,5
22623,0,0,0
22624,0,0,0
22625,NA,NA,8
22626,NA,NA,1
22627,0,1,1
22628,0,5,5
22629,0,0,0
22630,0,0,0
22631,NA,NA,NA
22632,4,14,18
22633,0,18,18
22634,NA,NA,NA
22635,0,0,0
22636,0,8,8
22637,2,31,33
22638,0,28,28
22639,0,2,2
22640,0,0,0
22641,0,0,0
22642,0,13,13
22643,0,0,0
22644,0,0,0
22645,0,0,0
22646,0,1,1
22647,0,0,0
22648,0,0,0
22649,0,0,0
22650,0,0,0
22651,0,2,2
22652,0,0,0
22653,0,12,12
22654,0,0,0
22655,0,0,0
22656,0,0,0
22657,11,141,204
22658,0,0,0
22659,0,0,0
22660,0,0,0
22661,0,2,2
22662,0,NA,NA
22663,0,0,0
22664,0,2,2
22665,0,0,0
22666,0,0,0
22667,0,0,0
22668,0,3,3
22669,0,0,0
22670,0,2,2
22671,0,0,0
22672,0,1,1
22673,0,3,3
22674,0,5,5
22675,0,6,6
22676,0,0,0
22677,0,10,10
22678,0,0,0
22679,17,191,233
22680,NA,NA,NA
22681,0,0,0
22682,NA,NA,1
22683,NA,NA,NA
22684,0,0,0
22685,0,0,0
22686,0,0,0
22687,0,0,0
22688,0,0,0
22689,0,0,0
22690,0,0,0
22691,0,0,0
22692,0,0,0
22693,0,3,3
22694,0,0,0
22695,0,0,0
22696,NA,NA,NA
22697,0,0,0
22698,0,0,0
22699,0,26,26
22700,0,0,0
22701,0,2,2
22702,0,0,0
22703,1,12,13
22704,0,2,2
22705,0,0,0
22706,0,0,0
22707,0,0,0
22708,0,0,0
22709,0,0,0
22710,13,176,211
22711,0,10,10
22712,NA,NA,NA
22713,0,0,0
22714,0,0,0
22715,0,0,0
22716,0,0,0
22717,0,0,0
22718,0,0,0
22719,0,0,0
22720,0,0,0
22721,0,0,0
22722,0,0,0
22723,0,0,0
22724,0,0,0
22725,0,0,0
22726,0,0,0
22727,0,0,0
22728,0,0,0
22729,0,0,0
22730,0,0,0
22731,23,361,384
22732,0,0,0
22733,0,0,0
22734,0,0,0
22735,0,0,0
22736,0,0,0
22737,0,0,0
22738,0,0,0
22739,0,0,0
22740,0,0,0
22741,0,0,0
22742,0,0,0
22743,0,0,0
22744,0,0,0
22745,6,21,27
22746,0,0,0
22747,0,0,0
22748,0,0,0
22749,0,8,8
22750,0,0,0
22751,0,0,0
22752,0,0,0
22753,0,0,0
22754,0,0,0
22755,0,0,0
22756,0,4,4
22757,0,0,0
22758,42,204,264
22759,0,0,0
22760,0,0,0
22761,0,0,0
22762,0,0,0
22763,0,3,3
22764,14,59,73
22765,0,4,4
22766,0,0,0
22767,0,0,0
22768,0,0,0
22769,0,3,3
22770,0,0,0
22771,0,2,2
22772,0,0,0
22773,0,0,0
22774,28,64,92
22775,0,0,0
22776,0,0,0
22777,0,0,0
22778,0,0,0
22779,0,0,0
22780,0,0,0
22781,1,3,4
22782,0,0,0
22783,4,13,17
22784,1,2,3
22785,1,1,2
22786,0,0,0
22787,0,3,3
22788,0,0,0
22789,0,0,0
22790,0,0,0
22791,0,0,0
22792,0,0,0
22793,0,12,12
22794,0,13,13
22795,0,0,0
22796,0,5,5
22797,0,3,3
22798,24,237,261
22799,0,0,0
22800,0,0,0
22801,0,0,0
22802,0,0,0
22803,0,1,1
22804,0,0,0
22805,0,0,0
22806,0,0,0
22807,0,5,5
22808,0,0,0
22809,0,1,1
22810,0,0,0
22811,0,0,0
22812,0,0,0
22813,0,3,3
22814,0,0,0
22815,0,0,0
22816,0,1,1
22817,0,0,0
22818,0,1,1
22819,0,0,0
22820,0,5,5
22821,0,0,0
22822,0,0,0
22823,0,0,0
22824,0,0,0
22825,0,0,0
22826,0,0,0
22827,0,0,0
22828,0,22,22
22829,0,21,21
22830,34,242,276
22831,0,0,0
22832,0,0,0
22833,0,0,0
22834,0,0,0
22835,0,9,9
22836,0,0,0
22837,0,0,0
22838,0,0,0
22839,0,0,0
22840,0,0,0
22841,0,0,0
22842,0,0,0
22843,0,8,8
22844,0,1,1
22845,0,6,6
22846,0,0,0
22847,0,0,0
22848,0,0,0
22849,0,0,0
22850,0,0,0
22851,0,0,0
22852,0,0,0
22853,0,0,0
22854,0,0,0
22855,0,0,0
22856,0,0,0
22857,0,0,0
22858,0,0,0
22859,0,3,3
22860,0,1,1
22861,47,269,316
22862,0,0,0
22863,0,0,0
22864,0,0,0
22865,0,0,0
22866,0,0,0
22867,0,0,0
22868,0,7,7
22869,0,0,0
22870,0,0,0
22871,0,0,0
22872,0,0,0
22873,0,0,0
22874,0,11,11
22875,0,0,0
22876,0,0,0
22877,0,0,0
22878,14,220,238
22879,0,0,0
22880,0,1,1
22881,0,0,0
22882,0,1,1
22883,0,0,0
22884,0,13,13
22885,0,1,1
22886,1,10,11
22887,0,0,0
22888,0,1,1
22889,1,5,6
22890,0,0,0
22891,0,0,0
22892,0,0,0
22893,0,0,0
22894,0,0,0
22895,0,0,0
22896,0,0,0
22897,0,0,0
22898,0,0,0
22899,0,0,0
22900,44,490,534
22901,0,0,0
22902,0,0,0
22903,0,0,0
22904,0,0,0
22905,0,0,0
22906,0,0,0
22907,0,1,1
22908,1,2,3
22909,6,34,49
22910,0,3,3
22911,0,0,0
22912,0,0,0
22913,7,6,13
22914,0,0,0
22915,8,117,125
22916,0,0,0
22917,0,0,0
22918,0,0,0
22919,0,0,0
22920,NA,NA,NA
22921,0,0,0
22922,0,NA,NA
22923,0,2,2
22924,NA,NA,NA
22925,0,0,0
22926,0,0,0
22927,0,0,0
22928,0,4,4
22929,0,1,1
22930,0,0,0
22931,0,0,0
22932,0,0,0
22933,0,0,0
22934,0,2,2
22935,0,0,0
22936,0,0,0
22937,2,0,2
22938,0,0,0
22939,0,0,0
22940,41,363,406
22941,0,0,0
22942,0,0,0
22943,0,0,0
22944,0,0,0
22945,0,0,0
22946,NA,NA,9
22947,0,0,0
22948,0,0,0
22949,0,1,1
22950,0,0,0
22951,0,0,0
22952,0,0,0
22953,0,0,0
22954,0,0,0
22955,0,NA,NA
22956,0,0,0
22957,0,10,10
22958,0,0,0
22959,0,0,0
22960,0,0,0
22961,0,0,0
22962,0,7,7
22963,0,0,0
22964,0,0,0
22965,0,0,0
22966,0,0,0
22967,0,0,0
22968,0,0,0
22969,16,159,175
22970,0,0,0
22971,0,9,9
22972,0,0,0
22973,2,1,3
22974,0,NA,NA
22975,1,2,3
22976,0,0,0
22977,0,0,0
22978,0,0,0
22979,0,0,0
22980,1,1,2
22981,0,1,1
22982,0,0,0
22983,0,0,0
22984,0,0,0
22985,0,0,0
22986,0,0,0
22987,0,0,0
22988,0,0,0
22989,0,0,0
22990,0,0,0
22991,0,0,0
22992,0,0,0
22993,0,0,0
22994,0,0,0
22995,0,0,0
22996,0,0,0
22997,0,0,0
22998,32,385,453
22999,0,1,1
23000,0,0,0
23001,0,0,0
23002,0,0,0
23003,0,0,0
23004,2,44,46
23005,0,0,0
23006,0,0,0
23007,0,0,0
23008,0,0,0
23009,0,0,0
23010,0,0,0
23011,0,0,0
23012,0,8,8
23013,0,2,2
23014,0,2,2
23015,0,0,0
23016,0,0,0
23017,0,6,6
23018,0,0,0
23019,0,0,0
23020,3,38,41
23021,0,0,0
23022,0,0,0
23023,0,0,0
23024,1,0,1
23025,0,0,0
23026,0,NA,NA
23027,0,0,0
23028,0,0,0
23029,0,0,0
23030,0,0,0
23031,0,0,0
23032,0,0,0
23033,0,0,0
23034,0,0,1
23035,0,0,0
23036,0,0,0
23037,0,0,0
23038,32,337,369
23039,1,3,4
23040,0,0,0
23041,0,0,0
23042,0,0,0
23043,0,19,19
23044,0,0,0
23045,0,10,10
23046,0,0,0
23047,0,3,3
23048,0,0,0
23049,0,0,0
23050,0,0,0
23051,0,0,0
23052,0,4,4
23053,0,2,2
23054,0,0,0
23055,0,0,0
23056,0,0,0
23057,0,0,0
23058,0,0,0
23059,0,0,0
23060,0,0,0
23061,0,0,0
23062,0,6,6
23063,0,4,4
23064,0,0,0
23065,0,0,0
23066,0,0,0
23067,0,0,0
23068,0,0,0
23069,0,0,0
23070,0,0,0
23071,0,0,0
23072,0,0,0
23073,0,0,0
23074,38,310,348
23075,0,0,0
23076,0,2,2
23077,0,0,0
23078,0,0,0
23079,0,0,0
23080,0,0,0
23081,0,0,0
23082,0,0,0
23083,0,0,0
23084,0,0,0
23085,0,2,2
23086,0,0,0
23087,0,0,0
23088,0,0,0
23089,0,3,3
23090,0,0,0
23091,0,0,0
23092,6,141,147
23093,0,0,0
23094,0,0,0
23095,0,0,0
23096,0,0,0
23097,0,2,2
23098,0,0,0
23099,0,0,0
23100,11,225,236
23101,0,0,0
23102,0,1,1
23103,0,0,0
23104,0,1,1
23105,0,1,1
23106,0,0,0
23107,0,0,0
23108,0,0,0
23109,0,0,0
23110,0,13,13
23111,0,0,0
23112,0,6,6
23113,2,19,21
23114,0,0,0
23115,0,0,0
23116,0,0,0
23117,2,9,11
23118,0,0,0
23119,7,14,21
23120,0,0,0
23121,0,0,0
23122,0,0,0
23123,0,0,0
23124,15,98,113
23125,0,0,0
23126,0,0,0
23127,0,0,0
23128,0,0,0
23129,0,0,0
23130,0,0,0
23131,0,0,0
23132,0,0,0
23133,0,0,0
23134,0,0,0
23135,0,0,0
23136,0,0,0
23137,0,3,3
23138,6,183,189
23139,0,0,0
23140,0,0,0
23141,0,0,0
23142,0,1,1
23143,2,0,2
23144,0,0,0
23145,0,0,0
23146,0,1,1
23147,0,0,0
23148,0,4,4
23149,21,189,110
23150,0,0,0
23151,0,0,0
23152,0,1,1
23153,0,0,0
23154,0,0,0
23155,0,0,0
23156,24,196,220
23157,0,1,1
23158,0,0,0
23159,0,0,0
23160,0,0,0
23161,0,0,0
23162,0,0,0
23163,0,0,0
23164,0,0,0
23165,3,26,29
23166,0,0,0
23167,0,0,0
23168,0,1,1
23169,0,0,0
23170,0,0,0
23171,5,134,139
23172,5,80,85
23173,0,0,0
23174,0,0,0
23175,0,0,0
23176,0,1,1
23177,0,0,0
23178,0,0,0
23179,0,0,0
23180,15,173,188
23181,0,0,0
23182,0,0,0
23183,2,9,11
23184,0,0,0
23185,0,0,0
23186,0,0,0
23187,0,1,1
23188,0,0,0
23189,2,29,31
23190,0,2,2
23191,0,0,0
23192,0,0,0
23193,0,0,0
23194,0,0,0
23195,0,0,0
23196,0,0,0
23197,0,0,0
23198,0,0,0
23199,0,1,1
23200,22,152,174
23201,0,0,0
23202,0,0,0
23203,0,0,0
23204,0,0,0
23205,0,0,0
23206,0,0,0
23207,0,0,0
23208,0,0,0
23209,6,1,7
23210,1,0,1
23211,0,0,0
23212,0,0,0
23213,0,0,0
23214,34,520,554
23215,0,0,0
23216,0,0,0
23217,0,0,0
23218,0,0,0
23219,0,0,0
23220,0,0,0
23221,0,1,1
23222,0,0,0
23223,0,0,0
23224,0,0,0
23225,0,0,0
23226,0,1,1
23227,0,0,0
23228,0,0,0
23229,0,0,0
23230,0,5,5
23231,0,0,0
23232,0,0,0
23233,0,0,0
23234,0,0,0
23235,0,0,0
23236,0,0,0
23237,0,1,1
23238,0,0,0
23239,0,0,0
23240,39,632,671
23241,13,227,240
23241,39,632,671
23242,0,0,0
23243,0,0,0
23244,0,0,0
23245,0,0,0
23246,0,0,0
23247,0,0,0
23248,0,1,1
23249,0,0,0
23250,0,0,0
23251,0,0,0
23252,0,0,0
23253,0,2,2
23254,0,0,0
23255,2,2,4
23256,0,0,0
23257,0,0,0
23258,0,0,0
23259,0,0,0
23260,0,0,0
23261,0,0,0
23262,0,0,0
23263,0,0,0
23264,0,0,0
23265,0,4,4
23266,0,19,19
23267,0,0,0
23268,0,3,3
23269,0,0,0
23270,0,0,0
23271,0,0,0
23272,0,0,0
23273,0,0,0
23274,0,0,0
23275,0,0,0
23276,0,0,0
23277,0,0,0
23278,0,1,1
23279,0,6,6
23280,1,45,46
23281,2,3,5
23282,0,12,12
23283,0,24,24
23284,1,6,7
23285,0,0,0
23286,0,10,10
23287,0,0,0
23288,1,14,15
23289,2,30,34
23290,0,0,0
23291,0,0,0
23292,0,0,0
23293,0,0,0
23294,0,0,0
23295,0,0,0
23296,0,0,0
23297,0,0,0
23298,0,0,0
23299,0,0,0
23300,0,1,1
23301,0,0,0
23302,0,0,0
23303,0,0,0
23304,0,0,0
23305,0,0,0
23306,0,0,0
23307,0,0,0
23308,0,1,1
23309,0,1,1
23310,18,213,231
23311,0,0,0
23312,0,0,0
23313,0,0,0
23314,0,0,0
23315,0,0,0
23316,0,0,0
23317,0,3,3
23318,0,0,0
23319,0,0,0
23320,0,0,0
23321,0,0,0
23322,0,2,2
23323,0,13,13
23324,0,0,0
23325,1,0,1
23326,0,0,0
23327,0,0,0
23328,0,0,0
23329,0,0,0
23330,0,0,0
23331,0,1,1
23332,0,0,0
23333,32,219,292
23334,0,0,0
23335,0,0,0
23336,0,0,0
23337,0,0,0
23338,0,0,0
23339,0,2,2
23340,0,0,0
23341,0,0,0
23342,0,4,4
23343,0,0,0
23344,0,0,0
23345,0,0,0
23346,0,0,0
23347,3,7,10
23348,0,4,4
23349,0,0,0
23350,40,384,550
23351,0,2,2
23352,0,0,0
23353,0,2,2
23354,0,0,0
23355,0,1,1
23356,0,4,4
23357,0,23,23
23358,0,0,0
23359,0,3,3
23360,0,0,0
23361,0,0,0
23362,0,4,4
23363,0,0,0
23364,0,6,6
23365,0,0,0
23366,0,0,0
23367,0,0,0
23368,0,0,0
23369,0,0,0
23370,0,0,0
23371,0,0,0
23372,0,0,0
23373,0,0,0
23374,0,0,0
23375,0,0,0
23376,0,0,0
23377,0,2,2
23378,0,0,0
23379,0,0,0
23380,0,0,0
23381,2,39,41
23382,0,0,0
23383,0,0,0
23384,0,0,0
23385,NA,NA,NA
23386,0,2,2
23387,0,0,0
23388,2,12,14
23389,1,6,7
23390,8,126,147
23391,0,0,0
23392,0,0,0
23393,0,0,0
23394,0,0,0
23395,0,0,0
23396,0,0,0
23397,0,0,0
23398,0,0,0
23399,1,6,7
23400,0,0,0
23401,0,0,0
23402,0,0,0
23403,3,26,29
23404,3,42,45
23405,0,0,0
23406,0,0,0
23407,2,17,19
23408,1,10,11
23409,0,0,0
23410,0,0,0
23411,0,2,2
23412,1,21,22
23413,2,42,44
23414,3,7,10
23415,0,0,0
23416,0,0,0
23417,0,4,4
23418,0,0,0
23419,0,0,0
23420,0,1,1
23421,0,0,0
23422,0,0,0
23423,0,0,0
23424,0,0,0
23425,0,0,0
23426,0,0,0
23427,0,0,0
23428,0,0,0
23429,0,0,0
23430,0,0,0
23431,0,28,28
23432,0,0,0
23433,0,0,0
23434,0,0,0
23435,0,0,0
23435,8,126,147
23436,0,0,0
23437,0,0,0
23438,0,0,0
23439,0,0,0
23440,0,5,5
23441,0,0,0
23442,0,19,19
23443,0,8,8
23444,0,50,50
23445,0,2,2
23446,0,2,2
23447,0,0,0
23448,0,0,0
23449,NA,NA,NA
23450,0,0,0
23451,NA,NA,NA
23452,NA,NA,NA
23453,NA,NA,NA
23454,NA,NA,NA
23455,NA,NA,NA
23456,0,8,8
23457,0,0,0
23458,0,0,0
23459,0,1,1
23460,0,0,0
23461,1,29,30
23462,NA,NA,NA
23463,0,4,4
23464,0,0,0
23465,0,14,14
23466,0,0,0
23467,0,3,3
23468,0,0,0
23469,0,0,0
23470,0,0,0
23471,0,0,0
23472,0,0,0
23473,0,0,0
23474,0,0,0
23475,0,0,0
23476,0,0,0
23477,0,0,0
23478,0,0,0
23479,0,0,0
23480,0,0,0
23481,0,0,0
23482,0,0,0
23483,0,0,0
23484,0,1,1
23485,0,1,1
23486,0,0,0
23487,0,0,0
23488,0,0,0
23489,0,0,0
23490,0,0,0
23491,0,0,0
23492,0,0,0
23493,0,0,0
23494,0,0,0
23495,0,0,0
23496,0,0,0
23497,0,0,0
23498,0,1,1
23499,0,0,0
23500,0,0,0
23501,0,0,0
23502,2,9,11
23503,0,0,0
23504,0,0,0
23505,0,0,0
23506,0,0,0
23507,0,6,6
23508,0,1,1
23509,0,0,0
23510,0,0,0
23511,0,0,0
23512,0,7,7
23513,0,2,2
23514,NA,NA,NA
23515,0,6,6
23516,0,0,0
23517,NA,NA,NA
23518,0,0,0
23519,0,0,0
23520,0,0,0
23521,0,0,0
23522,0,1,1
23523,0,1,1
23524,0,0,0
23525,0,0,0
23526,0,0,0
23527,0,0,0
23528,0,0,0
23529,0,0,0
23530,0,0,0
23531,0,0,0
23532,0,0,0
23533,0,0,0
23534,0,0,0
23535,0,0,0
23536,0,0,0
23537,3,8,11
23538,12,101,113
23539,1,7,8
23540,0,0,0
23541,0,4,4
23542,1,20,21
23543,2,28,5
23544,5,5,10
23545,5,43,48
23546,2,21,23
23547,0,0,0
23548,0,0,0
23549,0,0,0
23550,0,0,0
23551,0,1,1
23552,0,2,2
23553,1,21,22
23554,0,0,0
23555,0,0,0
23556,0,0,0
23557,0,0,0
23558,0,0,0
23559,0,0,0
23560,2,4,6
23561,0,0,0
23562,0,0,0
23563,0,0,0
23564,0,0,0
23565,0,1,1
23566,0,0,0
23567,0,2,2
23568,0,5,5
23569,0,0,0
23570,0,0,0
23571,0,0,0
23572,0,0,0
23573,0,0,0
23574,0,0,0
23575,1,14,15
23576,0,8,8
23577,1,33,34
23578,NA,NA,30
23579,2,25,27
23580,2,9,11
23581,0,1,1
23582,0,0,0
23583,0,0,0
23584,0,6,6
23585,0,0,0
23586,0,0,0
23587,0,0,0
23588,0,0,0
23589,0,0,0
23590,0,0,0
23591,0,0,0
23592,0,0,0
23593,0,8,8
23594,0,0,0
23595,0,0,0
23596,0,10,10
23597,0,0,0
23598,46,417,463
23599,0,0,0
23600,0,0,0
23601,0,0,0
23602,0,0,0
23603,0,0,0
23604,0,0,0
23605,0,0,0
23606,0,1,1
23607,0,0,0
23608,0,1,1
23609,0,0,0
23610,0,0,0
23611,0,0,0
23612,0,0,0
23613,0,0,0
23614,0,1,1
23615,0,29,29
23616,0,0,0
23617,0,0,0
23618,0,0,0
23619,0,0,0
23620,0,3,3
23621,0,0,0
23622,0,0,0
23623,0,0,0
23624,4,59,63
23625,2,33,35
23625,4,59,63
23626,0,0,0
23627,0,2,2
23628,0,0,0
23629,0,0,0
23630,0,0,0
23631,0,12,12
23632,0,0,0
23633,0,3,3
23634,0,0,0
23635,0,0,0
23636,0,0,0
23637,0,0,0
23638,0,0,0
23639,0,0,0
23640,0,4,4
23641,0,17,17
23642,0,0,0
23643,0,6,6
23644,0,6,6
23645,4,23,27
23646,0,0,0
23647,4,23,27
23648,0,0,0
23649,0,0,0
23650,0,0,0
23651,0,0,0
23652,0,0,0
23653,0,0,0
23654,0,0,0
23655,0,1,1
23656,0,6,6
23657,0,0,0
23658,0,0,0
23659,0,0,0
23660,0,0,0
23661,0,0,0
23662,0,0,0
23663,0,0,0
23664,1,2,3
23665,0,0,0
23666,0,0,0
23667,0,0,0
23668,0,0,0
23669,0,0,0
23670,0,0,0
23671,0,0,0
23672,1,0,1
23673,0,0,0
23674,0,0,0
23675,0,0,0
23676,0,1,1
23677,0,0,0
23678,0,0,0
23679,0,0,0
23680,0,0,0
23681,0,0,0
23682,0,0,0
23683,0,0,0
23684,0,7,7
23685,0,0,0
23686,0,0,0
23687,0,0,0
23688,0,0,0
23689,0,0,0
23690,0,0,0
23691,0,0,0
23692,0,0,0
23693,0,0,0
23694,0,0,0
23695,0,0,0
23696,1,4,5
23697,0,1,1
23698,15,70,85
23699,0,0,0
23700,0,4,4
23701,0,0,0
23702,0,1,1
23703,0,0,0
23704,0,3,3
23705,0,0,0
23706,0,0,0
23707,0,3,3
23708,0,0,0
23709,0,0,0
23710,0,0,0
23711,0,0,0
23712,0,0,0
23713,0,0,0
23714,0,0,0
23715,0,0,0
23716,0,0,0
23717,0,0,0
23718,0,0,0
23719,0,0,0
23720,0,7,7
23721,0,3,3
23722,0,0,0
23723,0,0,0
23724,1,20,21
23725,7,243,250
23726,1,2,3
23727,0,0,0
23728,0,0,0
23729,0,0,0
23730,0,0,0
23731,0,0,0
23732,0,0,0
23733,0,17,17
23734,0,0,0
23735,0,0,0
23736,0,2,2
23737,0,0,0
23738,0,0,0
23739,0,0,0
23740,0,0,0
23741,0,3,3
23742,0,0,0
23743,0,0,0
23744,0,0,0
23745,0,5,5
23746,0,2,2
23747,0,1,1
23748,0,12,12
23749,30,134,164
23750,51,298,349
23751,0,30,30
23752,0,17,17
23753,0,21,21
23754,3,49,52
23755,0,100,100
23756,0,0,0
23757,0,1,1
23758,0,1,1
23759,0,0,0
23760,1,4,5
23761,0,0,0
23762,0,0,0
23763,0,0,0
23764,0,0,0
23765,0,3,3
23766,0,0,0
23767,0,0,0
23768,0,0,0
23769,0,0,0
23770,0,0,0
23771,0,0,0
23772,2,13,15
23773,0,0,0
23774,0,0,0
23775,0,0,0
23776,0,2,2
23777,0,0,0
23778,0,5,5
23779,0,0,0
23780,0,0,0
23781,0,5,5
23782,0,2,2
23783,0,8,8
23784,0,58,58
23785,0,15,15
23786,0,1,1
23787,0,28,28
23788,5,31,36
23789,0,5,5
23790,1,14,15
23791,34,47,71
23792,0,15,15
23793,0,0,0
23794,0,17,17
23795,3,25,28
23796,0,6,6
23797,4,0,4
23798,0,0,0
23799,0,6,6
23800,0,0,0
23801,0,9,9
23802,0,0,0
23803,0,0,0
23804,0,0,0
23805,0,0,0
23806,0,1,1
23807,0,0,0
23808,0,0,0
23809,0,1,1
23810,0,0,0
23811,0,2,2
23812,0,0,0
23813,0,2,2
23814,2,43,45
23815,0,0,0
23816,0,3,3
23817,0,0,0
23818,0,0,0
23819,0,0,0
23820,0,0,0
23821,0,0,0
23822,0,0,0
23823,0,0,0
23824,0,1,1
23825,0,0,0
23826,0,0,0
23827,0,0,0
23828,0,1,1
23829,0,0,0
23830,0,0,0
23831,0,0,0
23832,0,0,0
23833,0,0,0
23834,0,0,0
23835,39,408,447
23836,0,6,6
23837,0,0,0
23838,0,0,0
23839,0,0,0
23840,0,0,0
23841,0,0,0
23842,0,0,0
23843,0,0,0
23844,0,0,0
23845,0,0,0
23846,0,0,0
23847,0,0,0
23848,0,7,7
23849,0,0,0
23850,0,2,2
23851,0,0,0
23852,0,0,0
23853,0,0,0
23854,0,0,0
23855,42,593,635
23856,0,0,0
23857,0,0,0
23858,0,0,0
23859,0,0,0
23860,0,0,0
23861,0,0,0
23862,0,0,0
23863,0,0,0
23864,0,0,0
23865,0,0,0
23866,0,0,0
23867,0,0,0
23868,0,0,0
23869,0,0,0
23870,0,1,1
23871,0,0,0
23872,0,0,0
23873,0,0,0
23874,37,64,101
23875,0,0,0
23876,0,0,0
23877,0,0,0
23878,0,0,0
23879,0,0,0
23880,0,0,0
23881,0,0,0
23882,0,0,0
23883,0,0,0
23884,0,0,0
23885,1,10,11
23886,0,21,21
23887,0,1,1
23888,0,9,9
23889,0,4,4
23890,5,21,26
23891,7,41,48
23892,0,31,3
23893,0,2,2
23894,0,10,10
23895,0,2,2
23896,2,33,35
23897,0,0,0
23898,0,0,0
23899,0,1,1
23900,0,3,3
23901,0,0,0
23902,0,0,0
23903,0,1,1
23904,0,0,0
23905,0,0,0
23906,0,0,0
23907,0,0,0
23908,0,2,2
23909,0,0,0
23910,0,1,1
23911,0,0,0
23912,0,0,0
23913,0,0,0
23914,0,3,3
23915,0,0,0
23916,0,0,0
23917,0,0,0
23918,0,0,0
23919,0,0,0
23920,0,0,0
23921,0,0,0
23922,0,7,7
23923,0,0,0
23924,0,2,2
23925,0,1,1
23926,0,0,0
23927,0,0,0
23928,0,0,0
23929,1,8,9
23930,0,0,0
23931,1,16,17
23932,0,10,10
23933,0,0,0
23934,0,6,6
23935,0,2,2
23936,0,1,1
23937,0,0,0
23938,0,10,10
23939,0,0,0
23940,0,8,8
23941,4,34,38
23942,0,0,0
23943,0,0,0
23944,0,0,0
23945,0,0,0
23946,0,5,5
23947,0,9,9
23948,0,0,0
23949,0,0,0
23950,0,0,0
23951,0,0,0
23952,0,1,1
23953,0,0,0
23954,0,0,0
23955,0,1,1
23956,0,0,0
23957,0,3,3
23958,30,270,300
23959,0,3,3
23960,0,0,0
23961,0,0,0
23962,13,91,104
23963,0,1,1
23964,0,4,4
23965,0,1,1
23966,0,0,0
23967,0,0,0
23968,0,0,0
23969,0,0,0
23970,0,0,0
23971,0,0,0
23972,0,0,0
23973,0,15,15
23974,1,26,27
23975,0,5,5
23976,0,7,7
23977,2,43,45
23978,0,2,2
23979,0,0,0
23980,0,0,0
23981,0,1,1
23982,0,0,0
23983,0,3,3
23984,0,0,0
23985,0,0,0
23986,0,0,0
23987,0,0,0
23988,0,0,0
23989,0,0,0
23990,0,0,0
23991,0,0,0
23992,0,0,0
23993,0,1,1
23994,0,0,0
23995,0,0,0
23996,0,21,21
23997,0,0,0
23998,0,0,0
23999,0,1,1
24000,0,12,12
24001,1,18,19
24002,2,54,56
24003,0,0,0
24004,0,0,0
24005,0,0,0
24006,0,2,2
24007,1,6,7
24008,3,9,12
24009,0,15,15
24010,1,38,39
24011,0,35,35
24012,1,9,10
24013,0,0,0
24014,0,11,11
24015,1,34,35
24016,2,46,48
24017,0,5,5
24018,0,0,0
24019,0,3,3
24020,1,6,7
24021,0,0,0
24022,0,4,4
24023,0,0,0
24024,11,139,150
24025,1,3,4
24026,0,3,3
24027,1,22,23
24028,0,0,0
24029,0,8,8
24030,0,0,0
24031,0,0,0
24032,0,0,0
24033,0,0,0
24034,0,0,0
24035,0,1,1
24036,0,0,0
24037,0,4,4
24038,0,0,0
24039,0,0,0
24040,0,1,1
24041,0,0,0
24042,0,0,0
24043,0,3,3
24044,0,6,6
24045,0,1,1
24046,0,0,0
24047,0,10,10
24048,0,10,10
24049,0,0,0
24050,0,0,0
24051,0,0,0
24052,0,0,0
24053,0,0,0
24054,64,252,316
24055,0,0,0
24056,0,0,0
24057,0,1,1
24058,0,0,0
24059,0,0,0
24060,0,1,1
24061,0,0,0
24062,0,0,0
24063,0,0,0
24064,0,0,0
24065,0,0,0
24066,0,0,0
24067,0,0,0
24068,0,0,0
24069,0,0,0
24070,0,1,1
24071,0,0,0
24072,0,0,0
24073,0,0,0
24074,86,563,649
24075,0,20,20
24076,0,0,0
24077,0,0,0
24078,0,1,1
24079,0,0,0
24080,0,0,0
24081,0,0,0
24082,0,0,0
24083,0,NA,NA
24084,0,1,1
24085,0,1,1
24086,0,0,0
24087,0,0,0
24088,0,0,0
24089,0,0,0
24090,0,0,0
24091,0,6,6
24092,0,0,0
24093,0,0,0
24094,0,0,0
24095,0,1,1
24096,0,0,0
24097,6,0,6
24098,0,0,0
24099,0,0,0
24100,0,0,0
24101,0,0,0
24102,0,0,0
24103,0,0,0
24104,0,0,0
24105,0,0,0
24106,0,0,0
24107,0,0,0
24108,0,0,0
24109,0,0,0
24110,0,0,0
24111,0,0,0
24112,0,0,0
24113,0,0,0
24114,0,0,0
24115,0,23,23
24116,0,2,2
24117,2,41,43
24118,8,35,43
24119,11,28,39
24120,1,20,21
24121,1,0,1
24122,0,0,0
24123,3,4,7
